"Investor aversion behaviour switch","Dmnl",0
""Lifetime (year)"","Year",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0001,10.0003,10.0008,10.0013,10.0021,10.0029,10.0039,10.0051,10.0064,10.0079,10.0096,10.0114,10.0134,10.0155,10.0178,10.0203,10.023,10.0259,10.0289,10.0318,10.0347,10.0374,10.04,10.0425,10.0448,10.0471,10.0492,10.0512,10.0532,10.055,10.0568,10.0584,10.06,10.0615,10.0628,10.0641,10.0654,10.0665,10.0675,10.0685,10.0694,10.0702,10.0709,10.0716,10.0721,10.0726,10.073,10.0733,10.0736,10.0737,10.0738,10.0738,10.0737,10.0735,10.0731,10.0726,10.072,10.0712,10.0702,10.0691,10.0679,10.0665,10.0649,10.0632,10.0614,10.0594,10.0572,10.0549,10.0524,10.0497,10.0469,10.0439,10.0407,10.0374,10.0339,10.0302,10.0264,10.0224,10.0182,10.0138,10.0092,10.0044,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949,9.99949
""Loss in required in use due to substitution (tonne/year)"","tonne/Year",0
""Losses (tonne/year)"","tonne/Year",17500,17417.5,17292.7,17151.1,17004.3,16857.1,16711.8,16568.9,16428.9,16291.7,16157.3,16025.8,15896.9,15770.7,15647,15525.7,15406.9,15290.4,15176.2,15064.1,14954.2,14846.4,14740.6,14636.8,14534.8,14434.8,14336.5,14240.1,14145.3,14052.2,13960.8,13870.9,13782.6,13695.9,13610.6,13526.7,13444.3,13363.3,13283.6,13205.2,13128.1,13052.3,12977.6,12904.2,12832,12760.9,12690.9,12622.1,12554.3,12487.6,12421.8,12357.2,12293.4,12230.7,12168.9,12108,12048.1,11989,11930.8,11873.5,11817,11761.3,11706.4,11652.4,11599.1,11546.5,11494.7,11443.7,11393.3,11343.7,11294.7,11246.5,11198.8,11151.9,11105.6,11059.9,11014.9,10970.4,10926.6,10883.3,10840.6,10798.5,10757.3,10717,10677.7,10639.5,10602.3,10566.1,10531,10496.8,10463.6,10431.4,10400.2,10369.8,10340.4,10311.9,10284.2,10257.4,10231.4,10206.3,10181.9,10158.4,10135.6,10113.6,10092.3,10071.8,10051.9,10032.8,10014.4,9996.63,9979.54,9963.11,9947.31,9932.15,9917.61,9903.67,9890.34,9877.6,9865.44,9853.85,9842.82,9832.34,9822.42,9813.03,9804.17,9795.83,9788.01,9780.69,9773.88,9767.56,9761.73,9756.38,9751.51,9747.1,9743.17,9739.69,9736.66,9734.09,9731.95,9730.26,9729,9728.17,9727.77,9727.61,9727.02,9726.08,9724.84,9723.27,9721.39,9719.18,9716.64,9713.75,9710.53,9706.94,9703,9698.69,9693.99,9688.92,9683.45,9677.57,9671.27,9664.66,9658.13,9651.86,9645.86,9640.13,9634.65,9629.43,9624.44,9619.69,9615.17,9610.87,9606.79,9602.91,9599.25,9595.79,9592.53,9589.47,9586.61,9583.94,9581.47,9579.19,9577.1,9575.2,9573.49,9571.98,9570.66,9569.53,9568.6,9567.86,9567.32,9566.98,9566.84,9566.9,9567.16,9567.64,9568.38,9569.4,9570.72,9572.34,9574.27,9576.52,9579.07,9581.94,9585.13,9588.63,9592.46,9596.61,9601.09,9605.89,9611.02,9616.49,9622.29,9628.42,9634.9,9641.72,9648.88,9656.38,9664.24,9672.44,9681,9689.91,9699.17,9708.8,9718.78,9729.13,9724.76,9720.03,9715.02,9709.75,9704.23,9698.47,9692.47,9686.23,9679.74,9673,9666.01,9658.77,9651.26,9643.5,9635.47,9627.2,9618.86,9610.56,9602.36,9594.29,9586.36,9578.56,9570.88,9563.33,9555.89,9548.56,9541.33,9534.19,9527.14,9520.17,9513.26,9506.43,9499.66,9492.94,9486.27,9479.65,9473.07,9466.53,9460.02,9453.54,9447.09,9440.66,9434.25,9427.86,9421.48,9415.11,9408.75,9402.4,9396.05,9389.71,9383.36,9377.01,9370.66,9364.3,9357.94,9351.57,9345.19,9338.79,9332.39,9325.97,9319.54,9313.09,9306.62,9300.14,9293.64,9287.12,9280.58,9274.02,9267.43,9260.83,9254.2,9247.55,9240.87,9234.17,9227.45,9220.7,9213.92,9207.12,9200.28,9193.43,9186.54,9179.63,9172.68,9165.71,9158.71,9151.68,9144.62,9137.53,9130.4,9123.25,9116.07,9108.85,9101.6,9094.32,9087.01,9079.67,9072.29,9064.89,9057.46,9050,9042.51,9034.99,9027.45,9019.87,9012.27,9004.64,8996.97,8989.28,8981.56,8973.8,8966.01,8958.19,8950.34,8942.46,8934.55,8926.6,8918.62,8910.61,8902.56,8894.48,8886.37,8878.22,8870.04,8861.82,8853.57,8845.29,8836.97,8828.61,8820.22,8811.79,8803.33,8794.83,8786.3,8777.73,8769.12,8760.47,8751.79,8743.07,8734.31,8725.52,8716.68,8707.81,8698.91,8689.96,8680.97,8671.95,8662.88,8653.78,8644.64,8635.46,8626.23,8616.97,8607.67,8598.33,8588.95,8579.52,8570.06,8560.55,8551.01,8541.42,8531.79,8522.12,8512.41,8502.65,8492.86,8483.02,8473.13,8463.21,8453.24,8443.23,8433.18,8423.08,8412.94,8402.75,8392.52,8382.25,8371.93,8361.57,8351.17,8340.71,8330.22,8319.68,8309.09,8298.46,8287.78,8277.06,8266.29,8255.48,8244.62,8233.71,8222.76,8211.76,8200.71,8189.61,8178.47,8167.29,8156.05,8144.77,8133.44,8122.06,8110.63,8099.16,8087.64,8076.06,8064.45,8052.78,8041.06,8029.3,8017.48,8005.62,7993.71,7981.74,7969.73,7957.67,7945.56,7933.4,7921.19,7908.93,7896.62,7884.26,7871.85,7859.38,7846.87,7834.31,7821.69,7809.03,7796.31,7783.54,7770.73,7757.86,7744.93,7731.96,7718.94,7705.86,7692.73,7679.55,7666.32,7653.03,7639.7,7626.31,7612.87,7599.37,7585.82,7572.23,7558.57,7544.87,7531.11,7517.3,7503.44,7489.52,7475.55,7461.53,7447.45,7433.32,7419.14
"Low carbon infrastructure mandate switch","Dmnl",1
"Manufacturing efficiency","Dmnl",0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789474,0.789477,0.789496,0.789524,0.789563,0.789611,0.789668,0.789736,0.789814,0.789902,0.790001,0.79011,0.79023,0.790362,0.790504,0.790658,0.790824,0.791002,0.791192,0.791392,0.791589,0.791778,0.791958,0.79213,0.792294,0.792451,0.7926,0.792742,0.792878,0.793006,0.793128,0.793244,0.793354,0.793458,0.793555,0.793647,0.793734,0.793814,0.793889,0.793959,0.794023,0.794082,0.794135,0.794184,0.794226,0.794264,0.794296,0.794322,0.794344,0.79436,0.79437,0.794376,0.794375,0.794368,0.794353,0.794329,0.794295,0.794252,0.794199,0.794137,0.794064,0.793982,0.793889,0.793787,0.793674,0.793551,0.793417,0.793273,0.793118,0.792952,0.792776,0.792589,0.79239,0.792181,0.79196,0.791727,0.791483,0.791227,0.79096,0.79068,0.790389,0.790085,0.789768,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439,0.789439
"Manufacturing losses","tonne/Year",1456,1462.09,1468.82,1475.76,1482.71,1489.59,1496.38,1503.06,1509.65,1516.13,1522.53,1528.85,1535.09,1541.26,1547.37,1553.42,1559.42,1565.37,1571.27,1577.14,1582.97,1588.77,1594.54,1600.29,1606.01,1611.71,1617.4,1623.07,1628.73,1634.38,1640.03,1645.66,1651.3,1656.93,1662.55,1668.18,1673.81,1679.44,1685.08,1690.72,1696.37,1702.02,1707.68,1713.35,1719.03,1724.72,1730.42,1736.13,1741.85,1747.59,1753.34,1759.1,1764.87,1770.66,1776.47,1782.29,1788.12,1793.97,1799.84,1805.72,1811.63,1817.54,1823.48,1829.43,1835.4,1841.39,1847.39,1853.42,1859.46,1865.52,1871.6,1877.7,1883.82,1889.95,1896.11,1902.29,1908.48,1914.7,1920.93,1927.19,1933.47,1940.24,1948.07,1956.9,1966.7,1977.4,1988.98,2001.38,2014.59,2028.56,2043.28,2058.7,2074.81,2091.59,2109.02,2127.07,2145.72,2164.98,2184.81,2205.21,2226.17,2247.67,2269.72,2292.29,2315.39,2339.01,2363.14,2387.78,2412.93,2438.59,2464.75,2491.41,2518.58,2546.25,2574.43,2603.11,2632.31,2662.02,2692.25,2722.99,2754.26,2786.07,2818.4,2851.28,2884.71,2918.7,2953.24,2988.35,3024.05,3060.32,3097.19,3134.67,3172.75,3211.46,3250.81,3290.79,3331.43,3372.73,3414.71,3457.38,3500.75,3544.83,3589.64,3634.02,3679.07,3724.91,3771.38,3818.47,3866.19,3914.53,3963.5,4013.09,4063.31,4114.15,4165.62,4217.72,4270.44,4323.78,4377.75,4432.34,4487.55,4542.93,4596.61,4647.96,4696.98,4743.79,4788.49,4831.2,4872.03,4911.07,4948.42,4984.15,5018.35,5051.09,5082.44,5112.45,5141.18,5168.7,5195.04,5220.26,5244.39,5267.48,5289.57,5310.68,5330.85,5350.11,5368.48,5385.99,5402.66,5418.52,5433.58,5447.87,5461.39,5474.17,5485.79,5496.47,5506.56,5516.09,5525.08,5533.53,5541.46,5548.88,5555.8,5562.22,5568.15,5573.59,5578.56,5583.06,5587.09,5590.65,5593.76,5596.42,5598.62,5600.38,5601.7,5602.58,5603.03,5603.04,5602.63,5601.79,5600.52,5598.84,5596.74,5594.23,5591.3,5587.96,5575.14,5561.54,5547.16,5531.99,5516.05,5499.33,5481.84,5463.59,5444.59,5424.83,5404.33,5383.08,5361.11,5338.4,5314.97,5291.95,5270.71,5251.11,5233.02,5216.33,5200.95,5186.79,5173.74,5161.74,5150.71,5140.58,5131.27,5122.74,5114.93,5107.77,5101.22,5095.24,5089.77,5084.78,5080.24,5076.1,5072.33,5068.9,5065.78,5062.95,5060.37,5058.04,5055.91,5053.98,5052.22,5050.61,5049.15,5047.8,5046.57,5045.43,5044.36,5043.37,5042.44,5041.55,5040.7,5039.88,5039.08,5038.29,5037.5,5036.71,5035.91,5035.1,5034.26,5033.4,5032.51,5031.58,5030.61,5029.59,5028.53,5027.41,5026.24,5025.01,5023.72,5022.37,5020.95,5019.46,5017.9,5016.26,5014.56,5012.77,5010.91,5008.97,5006.94,5004.84,5002.65,5000.37,4998.01,4995.56,4993.02,4990.4,4987.69,4984.88,4981.99,4979,4975.92,4972.76,4969.55,4966.27,4962.93,4959.52,4956.04,4952.5,4948.88,4945.19,4941.42,4937.58,4933.67,4929.67,4925.6,4921.44,4917.21,4912.9,4908.5,4904.02,4899.46,4894.82,4890.09,4885.28,4880.38,4875.4,4870.33,4865.18,4859.94,4854.62,4849.21,4843.71,4838.13,4832.46,4826.71,4820.86,4814.94,4808.92,4802.82,4796.64,4790.36,4784,4777.56,4771.03,4764.41,4757.71,4750.92,4744.05,4737.09,4730.05,4722.92,4715.71,4708.42,4701.04,4693.58,4686.03,4678.4,4670.69,4662.89,4655.02,4647.06,4639.02,4630.9,4622.7,4614.41,4606.05,4597.61,4589.09,4580.49,4571.81,4563.05,4554.21,4545.3,4536.31,4527.24,4518.09,4508.87,4499.58,4490.2,4480.76,4471.24,4461.64,4451.97,4442.23,4432.42,4422.53,4412.57,4402.55,4392.45,4382.27,4372.03,4361.72,4351.35,4340.9,4330.38,4319.8,4309.15,4298.43,4287.65,4276.8,4265.89,4254.91,4243.87,4232.77,4221.6,4210.37,4199.07,4187.72,4176.3,4164.83,4153.29,4141.7,4130.04,4118.33,4106.56,4094.73,4082.85,4070.91,4058.92,4046.87,4034.76,4022.6,4010.39,3998.12,3985.81,3973.44,3961.02,3948.55,3936.03,3923.46,3910.84,3898.17,3885.46,3872.7,3859.89,3847.03,3834.13,3821.19,3808.2,3795.17,3782.09,3768.98,3755.82,3742.62,3729.38,3716.1,3702.78,3689.42,3676.02,3662.58,3649.11,3635.6,3622.06,3608.48,3594.87,3581.22,3567.54,3553.82,3540.07,3526.3,3512.49
"Manufacturing scrap recycling","tonne/Year",9744,9784.73,9829.79,9876.22,9922.74,9968.8,10014.2,10059,10103,10146.4,10189.3,10231.5,10273.3,10314.6,10355.5,10396,10436.1,10475.9,10515.4,10554.7,10593.7,10632.5,10671.2,10709.6,10747.9,10786.1,10824.1,10862.1,10900,10937.8,10975.6,11013.3,11051,11088.7,11126.3,11164,11201.7,11239.4,11277.1,11314.8,11352.6,11390.4,11428.3,11466.3,11504.3,11542.4,11580.5,11618.7,11657,11695.4,11733.9,11772.4,11811.1,11849.8,11888.7,11927.6,11966.7,12005.8,12045.1,12084.5,12124,12163.6,12203.3,12243.1,12283.1,12323.1,12363.3,12403.6,12444.1,12484.6,12525.3,12566.1,12607.1,12648.2,12689.4,12730.7,12772.2,12813.8,12855.5,12897.4,12939.4,12984.7,13037.1,13096.2,13161.7,13233.4,13310.8,13393.9,13482.3,13575.8,13674.2,13777.5,13885.3,13997.6,14114.2,14235,14359.8,14488.7,14621.4,14757.9,14898.2,15042.1,15189.6,15340.7,15495.3,15653.4,15814.9,15979.8,16148.1,16319.8,16494.9,16673.3,16855.1,17040.3,17228.9,17420.8,17616.2,17815.1,18017.3,18223.1,18432.4,18645.2,18861.6,19081.7,19305.4,19532.8,19764,19999,20237.8,20480.6,20727.4,20978.2,21233.1,21492.1,21755.4,22023,22295,22571.4,22852.3,23137.9,23428.1,23723.1,24023,24320,24621.5,24928.2,25239.2,25554.4,25873.7,26197.3,26525,26856.9,27192.9,27533.2,27877.6,28226.3,28579.1,28936.1,29297.3,29662.6,30032.1,30402.7,30761.9,31105.6,31433.7,31746.9,32046,32331.9,32605.1,32866.4,33116.3,33355.5,33584.4,33803.5,34013.2,34214.1,34406.4,34590.5,34766.8,34935.6,35097.1,35251.6,35399.4,35540.7,35675.7,35804.6,35927.5,36044.7,36156.3,36262.4,36363.2,36458.8,36549.3,36634.8,36712.6,36784.1,36851.6,36915.4,36975.5,37032.1,37085.2,37134.8,37181.1,37224.1,37263.8,37300.2,37333.5,37363.6,37390.5,37414.4,37435.2,37453,37467.7,37479.5,37488.3,37494.2,37497.2,37497.3,37494.5,37488.9,37480.4,37469.2,37455.1,37438.3,37418.7,37396.4,37310.6,37219.5,37123.3,37021.8,36915.1,36803.2,36686.2,36564.1,36436.9,36304.6,36167.4,36025.3,35878.2,35726.2,35569.4,35415.4,35273.2,35142,35021,34909.3,34806.4,34711.6,34624.3,34544,34470.1,34402.3,34340.1,34283,34230.7,34182.8,34138.9,34098.9,34062.3,34028.9,33998.5,33970.8,33945.6,33922.6,33901.8,33882.8,33865.6,33849.9,33835.7,33822.8,33811,33800.3,33790.5,33781.5,33773.2,33765.5,33758.4,33751.8,33745.5,33739.6,33733.9,33728.4,33723,33717.8,33712.5,33707.2,33701.9,33696.4,33690.8,33685.1,33679.1,33672.9,33666.4,33659.6,33652.5,33645,33637.2,33628.9,33620.3,33611.2,33601.7,33591.8,33581.3,33570.4,33559,33547,33534.5,33521.5,33508,33493.9,33479.2,33464,33448.2,33431.8,33414.9,33397.3,33379.1,33360.4,33341,33321,33300.4,33279.3,33257.8,33235.8,33213.5,33190.6,33167.4,33143.6,33119.4,33094.7,33069.5,33043.8,33017.6,32990.9,32963.6,32935.8,32907.5,32878.6,32849.2,32819.2,32788.7,32757.6,32726,32693.8,32661,32627.7,32593.8,32559.3,32524.2,32488.6,32452.4,32415.6,32378.3,32340.3,32301.8,32262.7,32223,32182.8,32142,32100.6,32058.6,32016,31972.9,31929.2,31884.9,31840.1,31794.6,31748.6,31702.1,31655,31607.3,31559,31510.2,31460.8,31410.9,31360.4,31309.3,31257.7,31205.5,31152.8,31099.6,31045.8,30991.4,30936.5,30881.1,30825.1,30768.6,30711.6,30654,30595.9,30537.3,30478.2,30418.5,30358.4,30297.7,30236.5,30174.8,30112.5,30049.8,29986.6,29922.9,29858.7,29794,29728.8,29663.1,29597,29530.3,29463.2,29395.6,29327.5,29259,29190,29120.5,29050.6,28980.3,28909.4,28838.2,28766.4,28694.3,28621.7,28548.7,28475.2,28401.3,28327,28252.2,28177.1,28101.5,28025.5,27949.1,27872.3,27795.1,27717.5,27639.5,27561.1,27482.4,27403.2,27323.7,27243.8,27163.5,27082.9,27001.9,26920.5,26838.8,26756.7,26674.2,26591.5,26508.4,26424.9,26341.1,26257,26172.5,26087.8,26002.7,25917.3,25831.6,25745.5,25659.2,25572.6,25485.7,25398.4,25310.9,25223.2,25135.1,25046.8,24958.1,24869.3,24780.1,24690.7,24601.1,24511.1,24421,24330.6,24239.9,24149.1,24057.9,23966.6,23875,23783.3,23691.3,23599.1,23506.6
"Market","tonne",176553,186583,191481,193960,195362,196292,197014,197641,198223,198782,199326,199861,200389,200911,201428,201941,202451,202957,203462,203964,204464,204963,205462,205959,206457,206954,207452,207950,208449,208949,209449,209952,210455,210960,211467,211976,212487,212999,213514,214032,214551,215073,215598,216125,216654,217187,217722,218260,218800,219344,219890,220439,220991,221547,222105,222666,223230,223797,224368,224941,225517,226097,226679,227265,227854,228446,229041,229639,230240,230845,231452,232063,232677,233294,233914,234537,235164,235793,236426,237061,237700,238351,239058,239854,240750,241749,242849,244049,245345,246734,248211,249773,251418,253143,254945,256821,258770,260789,262877,265031,267252,269536,271883,274293,276763,279294,281884,284533,287240,290006,292829,295710,298649,301644,304698,307808,310977,314203,317488,320831,324233,327695,331216,334798,338442,342147,345914,349745,353640,357600,361626,365719,369879,374108,378407,382777,387219,391734,396324,400990,405732,410553,415454,420480,425720,431067,436503,442028,447642,453346,459142,465030,471011,477087,483259,489528,495895,502361,508928,515597,522369,529189,535814,542161,548230,554031,559578,564884,569960,574818,579469,583921,588185,592267,596176,599919,603502,606932,610214,613354,616356,619225,621964,624579,627071,629445,631704,633850,635886,637813,639636,641354,642971,644488,645912,647273,648561,649770,650897,651943,652906,653787,654587,655306,655946,656505,656986,657388,657713,657960,658130,658223,658241,658182,658048,657840,657556,657199,656767,656262,655684,655033,654309,653514,652646,651707,650633,649381,647995,646497,644899,643205,641421,639548,637587,635539,633405,631187,628883,626496,624026,621491,618995,616611,614370,612281,610343,608551,606898,605373,603970,602679,601493,600404,599405,598490,597652,596885,596184,595544,594960,594428,593944,593504,593103,592740,592410,592110,591839,591593,591369,591167,590983,590815,590663,590523,590395,590276,590166,590063,589967,589875,589786,589701,589617,589534,589452,589368,589283,589196,589107,589014,588917,588816,588710,588599,588482,588360,588230,588094,587951,587801,587643,587476,587302,587120,586928,586728,586519,586301,586074,585837,585591,585335,585069,584793,584507,584211,583905,583589,583262,582925,582579,582225,581863,581494,581118,580733,580341,579940,579532,579115,578689,578255,577812,577360,576899,576428,575949,575460,574963,574455,573938,573412,572876,572330,571775,571210,570635,570051,569456,568852,568238,567614,566981,566337,565684,565020,564347,563664,562971,562268,561556,560833,560101,559359,558607,557846,557074,556293,555502,554702,553891,553071,552242,551403,550554,549696,548828,547951,547064,546168,545263,544348,543424,542490,541548,540596,539635,538665,537686,536698,535700,534694,533679,532655,531623,530581,529531,528472,527404,526328,525243,524150,523049,521938,520820,519693,518558,517415,516264,515104,513937,512761,511578,510386,509187,507980,506765,505543,504313,503075,501830,500577,499317,498050,496776,495494,494205,492909,491605,490295,488978,487654,486323,484986,483641,482290,480933,479569,478199,476822,475439,474049,472653,471252,469844,468430,467010,465584,464153,462715,461272,459824,458369,456910,455445,453974,452498,451017,449531,448039,446543,445041,443535,442024,440508,438987,437462,435932,434398,432859,431315,429768,428216,426660,425100,423536,421968,420396,418820
"Maximum EoL RR","Dmnl",0.9
"Maximum lifetime multiplier","Dmnl",2
